person_age,person_gender,person_education,person_income,person_employment_experience,person_home_ownership,loan_amount,loan_intent,loan_interest_rate,credit_history_length,credit_score,previous_loan_defaults,loan_status
30,female,high_school,44047.0,6,rent,10000.0,personal,10.88,6.0,551,yes,0
25,male,high_school,45152.0,0,rent,5000.0,education,6.43,3.0,644,yes,0
30,female,bachelor,45737.0,6,rent,8000.0,education,9.0,8.0,687,yes,0
30,female,master,88737.0,5,mortgage,15000.0,education,11.5,8.0,612,yes,0
24,male,bachelor,79187.0,0,mortgage,6000.0,personal,10.77,2.0,680,yes,0
24,male,bachelor,85444.0,5,mortgage,7000.0,medical,6.59,4.0,607,yes,0
29,male,high_school,127050.0,7,mortgage,15546.0,home_improvement,11.69,8.0,660,no,0
22,female,bachelor,67307.0,0,rent,5000.0,venture,6.44,3.0,681,no,0
24,female,bachelor,145005.0,4,rent,22500.0,medical,15.31,4.0,623,yes,0
26,male,high_school,44211.0,1,mortgage,4800.0,venture,7.03,4.0,586,no,0
26,female,bachelor,141406.0,4,mortgage,6000.0,home_improvement,7.65,4.0,695,yes,0
23,female,master,26966.0,0,own,8727.0,debt_consolidation,7.15,4.0,642,no,0
31,female,associate,101352.0,8,rent,10000.0,debt_consolidation,8.0,8.0,596,yes,0
24,male,bachelor,83222.0,0,mortgage,4200.0,education,11.3,4.0,606,yes,0
25,female,associate,78130.0,4,rent,12891.0,home_improvement,13.79,7.0,570,yes,0
22,female,high_school,32072.0,0,rent,7562.0,debt_consolidation,10.93,3.0,574,yes,0
26,female,bachelor,85160.0,2,mortgage,16000.0,education,8.96,6.0,529,yes,0
27,female,bachelor,77498.0,5,rent,6087.0,personal,11.3,6.0,596,no,0
24,male,high_school,84875.0,1,mortgage,10000.0,personal,7.72,4.0,655,yes,0
31,male,associate,133220.0,6,mortgage,5000.0,home_improvement,12.65,9.0,615,yes,0
26,female,bachelor,82277.0,7,rent,5000.0,personal,12.17,4.0,595,yes,0
27,female,high_school,86441.0,4,rent,20000.0,education,12.77,5.0,651,no,0
25,male,high_school,108934.0,0,mortgage,15000.0,medical,10.43,3.0,607,yes,0
32,female,associate,90865.0,12,mortgage,16000.0,venture,12.76,9.0,694,no,0
37,male,associate,49317.0,16,rent,3000.0,personal,10.66,13.0,587,no,0
24,male,bachelor,23374.0,2,rent,1636.0,medical,8.51,4.0,622,yes,0
36,male,bachelor,57773.0,11,rent,4892.0,debt_consolidation,11.9,10.0,624,yes,0
22,male,associate,30056.0,0,own,3061.0,personal,11.78,4.0,670,no,0
22,male,bachelor,29686.0,0,rent,1500.0,education,10.63,4.0,659,yes,0
30,female,master,162994.25,9,mortgage,7925.0,education,11.77,10.0,679,yes,0
33,male,bachelor,58644.0,7,rent,1000.0,education,9.76,10.0,510,yes,0
35,female,associate,58471.0,11,rent,1500.0,medical,10.45,9.0,681,no,0
30,male,bachelor,121091.0,8,mortgage,1926.0,medical,6.99,5.0,684,yes,0
26,female,associate,41848.0,3,rent,4965.0,venture,9.76,4.0,592,yes,0
26,male,bachelor,111722.0,3,mortgage,22500.0,education,14.63,6.0,689,yes,0
38,male,high_school,48543.0,16,mortgage,6000.0,medical,11.01,13.0,683,yes,0
25,female,associate,37175.0,2,rent,1200.0,education,10.05,5.0,674,no,0
28,male,doctorate,91252.0,0,rent,20000.0,venture,12.5,8.0,669,yes,0
34,male,bachelor,91026.0,12,mortgage,10000.0,education,6.67,9.0,711,no,0
26,female,associate,46104.0,4,rent,10000.0,venture,13.15,3.0,575,yes,0
27,male,associate,42095.0,4,rent,5000.0,debt_consolidation,13.79,10.0,663,yes,0
24,female,high_school,58561.0,1,rent,3000.0,venture,11.23,4.0,589,yes,0
24,male,high_school,150970.0,2,mortgage,10000.0,venture,9.36,2.0,558,yes,0
25,female,high_school,79839.0,0,mortgage,10000.0,venture,8.96,5.0,649,yes,0
22,male,associate,61192.0,1,rent,8000.0,medical,12.1,4.0,620,yes,0
24,female,master,59780.0,0,mortgage,10000.0,education,15.68,4.0,676,no,0
24,male,high_school,45352.0,3,rent,9157.0,medical,11.0,6.0,688,yes,0
25,male,high_school,162994.25,2,mortgage,8000.0,education,9.75,4.0,675,no,0
26,female,bachelor,105476.0,6,mortgage,6941.0,debt_consolidation,9.14,4.0,656,yes,0
35,male,associate,54797.0,15,rent,12000.0,medical,11.48,7.0,620,yes,0
27,female,high_school,90908.0,2,rent,14000.0,education,9.64,5.0,698,yes,0
28,female,master,53289.0,4,rent,10000.0,education,8.2,9.0,663,no,0
24,male,high_school,49118.0,1,rent,10000.0,education,11.01,2.0,586,yes,0
23,female,associate,60911.0,0,rent,5297.0,education,13.99,3.0,537,yes,0
24,female,associate,56101.0,0,mortgage,10000.0,venture,8.66,3.0,661,no,0
30,male,associate,87626.0,9,mortgage,6000.0,education,9.51,6.0,655,yes,0
25,male,associate,49247.0,4,rent,12000.0,debt_consolidation,13.57,4.0,609,no,0
28,female,bachelor,79243.0,4,rent,7000.0,personal,10.74,9.0,649,yes,0
26,male,associate,139038.0,3,rent,2985.0,home_improvement,13.93,4.0,647,yes,0
25,male,associate,64528.0,1,mortgage,8000.0,education,6.19,2.0,645,yes,0
24,male,master,70636.0,2,rent,5000.0,personal,12.72,3.0,647,no,0
24,female,high_school,123313.0,3,mortgage,13608.0,venture,6.69,3.0,529,no,0
23,male,bachelor,49050.0,2,rent,2500.0,home_improvement,12.88,3.0,535,yes,0
24,female,associate,133244.0,5,rent,16000.0,venture,11.42,4.0,502,yes,0
24,male,bachelor,127104.0,0,mortgage,19067.0,venture,12.19,3.0,567,yes,0
26,female,high_school,76330.0,4,rent,1510.0,debt_consolidation,12.24,5.0,578,yes,0
33,female,master,51662.0,6,rent,12000.0,personal,12.34,7.0,652,yes,0
34,male,associate,35113.0,12,mortgage,2000.0,education,11.28,12.0,509,yes,0
26,male,high_school,47745.0,4,mortgage,5459.0,debt_consolidation,7.87,6.0,670,yes,0
27,female,associate,111368.0,3,mortgage,12000.0,home_improvement,6.62,7.0,543,no,0
28,female,bachelor,54705.0,7,mortgage,4263.0,venture,7.35,5.0,617,yes,0
28,female,bachelor,96896.0,3,mortgage,5527.0,venture,9.54,6.0,630,no,0
32,male,bachelor,61852.0,9,rent,10000.0,education,15.38,10.0,582,no,0
26,male,high_school,27276.0,4,own,7486.0,personal,10.77,2.0,688,no,0
31,male,bachelor,117594.0,5,mortgage,4978.0,personal,12.6,10.0,663,no,0
25,male,high_school,114576.0,5,rent,12000.0,venture,9.97,4.0,694,yes,0
25,male,high_school,40754.0,5,rent,5000.0,medical,11.65,4.0,673,no,0
27,female,bachelor,48863.0,4,rent,6500.0,venture,11.46,5.0,633,no,0
26,female,bachelor,58472.0,3,mortgage,9838.0,education,8.9,5.0,583,yes,0
23,male,associate,120887.0,3,mortgage,8000.0,medical,10.62,4.0,697,yes,0
25,female,master,96833.0,1,mortgage,10000.0,venture,11.05,4.0,663,no,0
26,male,associate,97224.0,3,mortgage,5000.0,venture,15.27,3.0,617,yes,0
36,male,high_school,37737.0,16,rent,4506.0,venture,13.19,11.0,673,yes,0
26,male,bachelor,48683.0,6,rent,1764.0,medical,12.2,4.0,695,no,0
29,male,bachelor,75488.0,5,rent,1559.0,education,12.87,6.0,618,yes,0
25,male,bachelor,73949.0,4,mortgage,15000.0,home_improvement,14.65,3.0,666,yes,0
23,female,associate,71984.0,0,mortgage,6000.0,medical,10.55,3.0,498,yes,0
29,female,associate,66956.0,5,mortgage,8000.0,medical,13.7,9.0,564,yes,0
30,male,associate,112430.0,7,mortgage,17849.0,venture,13.95,9.0,654,yes,0
31,female,master,66823.0,11,rent,10000.0,debt_consolidation,8.56,10.0,623,yes,0
26,male,bachelor,63324.0,3,mortgage,1771.0,home_improvement,12.35,5.0,679,yes,0
31,male,associate,99984.0,7,mortgage,20000.0,medical,10.99,9.0,697,no,0
27,female,associate,35866.0,5,rent,5000.0,venture,10.8,6.0,527,yes,0
26,male,associate,60660.0,3,rent,6668.0,debt_consolidation,13.19,4.0,558,yes,0
30,female,associate,77059.0,5,mortgage,22500.0,home_improvement,10.71,5.0,628,yes,0
25,male,associate,132979.0,4,mortgage,6442.0,education,12.31,3.0,623,yes,0
31,male,bachelor,66774.0,8,rent,3600.0,personal,8.41,6.0,687,no,0
23,male,bachelor,29820.0,1,own,2500.0,medical,10.96,2.0,639,yes,0
27,male,associate,50716.0,5,rent,9960.0,education,11.08,6.0,706,yes,0
31,male,associate,44101.0,9,mortgage,5000.0,personal,8.03,9.0,705,no,0
37,male,bachelor,75420.0,13,rent,7000.0,medical,10.31,13.0,657,yes,0
34,male,associate,49074.0,9,rent,4000.0,personal,8.35,11.0,688,yes,0
24,male,master,61248.0,2,rent,12000.0,personal,12.82,4.0,687,no,0
29,female,bachelor,95102.0,3,rent,9600.0,debt_consolidation,11.59,7.0,560,yes,0
28,female,associate,156686.0,2,rent,10000.0,personal,8.0,7.0,603,yes,0
37,male,associate,162994.25,16,mortgage,7552.0,personal,10.05,11.0,663,no,0
33,female,high_school,44424.0,10,mortgage,11752.0,education,14.79,10.0,586,yes,0
24,female,high_school,79222.0,2,mortgage,9000.0,medical,14.32,4.0,586,no,0
26,female,high_school,54365.0,3,mortgage,6364.0,education,13.27,8.0,498,yes,0
23,female,associate,43664.0,1,rent,8000.0,education,6.52,3.0,568,yes,0
25,male,bachelor,66047.0,1,mortgage,1443.0,education,13.38,6.0,616,no,0
26,female,bachelor,46692.0,2,rent,10000.0,personal,13.18,4.0,656,yes,0
32,male,associate,67404.0,10,mortgage,7000.0,venture,13.08,8.0,707,yes,0
22,male,bachelor,65003.0,0,rent,12000.0,medical,13.06,3.0,672,yes,0
33,male,high_school,93590.0,14,own,22500.0,personal,17.27,9.0,606,no,0
27,female,master,65677.0,6,mortgage,4000.0,personal,12.36,7.0,695,yes,0
28,male,associate,36889.0,5,rent,7796.0,personal,14.04,10.0,668,yes,0
26,male,high_school,156738.0,3,mortgage,2029.0,medical,6.88,5.0,667,no,0
27,male,bachelor,81346.0,8,rent,5000.0,personal,14.09,5.0,607,yes,0
25,male,high_school,74083.0,4,rent,12000.0,personal,8.46,3.0,571,no,0
25,female,master,97977.0,0,rent,12000.0,personal,8.22,3.0,665,yes,0
26,female,high_school,51057.0,5,rent,11300.0,venture,13.22,4.0,535,yes,0
25,female,associate,62031.0,1,rent,3000.0,debt_consolidation,12.48,2.0,587,yes,0
33,female,master,138876.0,13,mortgage,7249.0,debt_consolidation,12.09,10.0,689,no,0
24,male,bachelor,162994.25,3,mortgage,8000.0,education,8.12,4.0,701,yes,0
33,female,associate,51204.0,10,rent,2000.0,medical,14.32,10.0,567,yes,0
28,female,master,79592.0,7,mortgage,8400.0,venture,12.6,5.0,674,yes,0
26,female,associate,60910.0,7,rent,6500.0,venture,13.46,6.0,605,yes,0
26,female,bachelor,123934.0,7,mortgage,22500.0,personal,10.83,3.0,700,no,0
23,female,associate,162994.25,1,rent,12000.0,personal,11.11,2.0,595,no,0
23,female,associate,55257.0,0,mortgage,10000.0,education,11.82,4.0,645,yes,0
34,male,high_school,36304.0,13,rent,3491.0,venture,11.63,8.0,630,no,0
32,female,associate,36998.0,8,rent,3000.0,medical,12.6,7.0,556,yes,0
24,female,bachelor,132954.0,3,rent,20000.0,venture,10.72,3.0,610,no,0
23,female,bachelor,42022.0,2,mortgage,10000.0,debt_consolidation,8.23,4.0,666,yes,0
24,male,bachelor,48093.0,0,mortgage,3000.0,venture,11.92,2.0,675,no,0
29,female,bachelor,40879.0,9,rent,5000.0,medical,13.79,10.0,648,yes,0
33,male,associate,121102.0,9,mortgage,22500.0,medical,12.22,8.0,658,yes,0
28,male,associate,61059.0,4,mortgage,6250.0,personal,12.0,6.0,681,yes,0
29,male,bachelor,55782.0,8,rent,4101.0,venture,11.0,7.0,687,yes,0
25,male,associate,44494.0,2,rent,6000.0,medical,11.25,4.0,622,yes,0
31,male,bachelor,21602.0,6,rent,2112.0,personal,10.23,8.0,600,yes,0
27,female,bachelor,39394.0,4,rent,5000.0,medical,7.41,3.0,645,no,0
23,female,high_school,72928.0,0,mortgage,7000.0,personal,7.66,4.0,670,no,0
25,male,high_school,87594.0,1,mortgage,10000.0,education,14.56,3.0,684,yes,0
25,female,master,91004.0,6,mortgage,9000.0,medical,8.41,5.0,681,no,0
23,female,master,91042.0,1,rent,10000.0,venture,6.03,3.0,546,yes,0
25,male,high_school,19186.0,1,rent,2102.0,education,13.04,4.0,637,yes,0
23,female,high_school,40930.0,0,rent,10000.0,medical,9.39,3.0,577,yes,0
30,male,bachelor,121157.0,10,mortgage,22500.0,personal,11.57,10.0,612,yes,0
27,female,associate,35752.0,6,rent,7085.0,debt_consolidation,7.07,8.0,674,no,0
33,male,associate,42703.0,9,mortgage,12000.0,personal,10.35,10.0,607,no,0
32,female,high_school,53742.0,7,rent,8000.0,medical,10.32,10.0,648,yes,0
25,male,bachelor,28530.0,4,rent,1784.0,personal,7.53,4.0,686,no,0
24,male,high_school,46657.0,2,rent,8000.0,medical,11.02,3.0,635,yes,0
25,female,high_school,78904.0,2,rent,9000.0,education,10.4,4.0,498,yes,0
27,female,bachelor,71852.0,6,mortgage,13000.0,education,7.82,6.0,498,yes,0
26,female,high_school,70284.0,5,rent,7000.0,personal,7.79,4.0,636,no,0
24,male,associate,31171.0,0,rent,4000.0,venture,9.45,3.0,659,yes,0
28,female,bachelor,64594.0,8,mortgage,7000.0,personal,9.88,8.0,688,no,0
24,male,bachelor,54612.0,3,rent,6000.0,education,11.45,3.0,498,yes,0
30,male,associate,33592.0,9,rent,6000.0,education,12.42,5.0,723,no,0
24,female,master,60815.0,5,rent,5000.0,debt_consolidation,6.73,3.0,602,yes,0
23,female,bachelor,40852.0,2,rent,5000.0,education,9.32,4.0,524,yes,0
36,female,associate,41120.0,13,rent,4800.0,medical,8.11,10.0,610,yes,0
26,male,high_school,45284.0,2,rent,6842.0,personal,7.73,2.0,681,yes,0
22,female,high_school,33811.0,0,rent,5000.0,education,10.43,3.0,508,yes,0
25,male,master,96796.0,4,mortgage,6000.0,venture,7.87,4.0,676,yes,0
24,male,bachelor,10775.0,2,rent,922.0,medical,10.11,4.0,629,yes,0
27,female,high_school,58697.0,6,mortgage,4500.0,venture,11.42,7.0,582,yes,0
26,female,high_school,49646.0,1,rent,5572.0,personal,11.5,7.0,708,yes,0
31,male,doctorate,73279.0,11,rent,6000.0,home_improvement,10.16,9.0,586,yes,0
23,female,bachelor,101569.0,3,rent,15000.0,debt_consolidation,11.22,4.0,683,yes,0
24,male,associate,60928.0,0,mortgage,6000.0,personal,10.63,3.0,618,yes,0
25,female,bachelor,85956.0,3,rent,9664.0,venture,8.43,5.0,613,yes,0
23,male,associate,90249.0,2,rent,12000.0,venture,11.58,3.0,534,yes,0
32,male,bachelor,126151.0,11,mortgage,17241.0,education,13.9,7.0,591,yes,0
27,male,high_school,112674.0,6,rent,8143.0,home_improvement,11.79,6.0,612,no,0
24,female,bachelor,55111.0,2,rent,12000.0,education,11.07,3.0,581,yes,0
33,female,associate,66765.0,14,rent,10000.0,medical,9.46,6.0,675,yes,0
27,female,high_school,78891.0,5,mortgage,5000.0,debt_consolidation,5.53,5.0,696,yes,0
26,male,bachelor,96688.0,3,mortgage,8000.0,medical,12.68,4.0,628,no,0
27,male,bachelor,87230.0,6,rent,10000.0,medical,10.95,9.0,679,yes,0
24,male,high_school,51451.0,2,own,8000.0,venture,6.62,4.0,549,yes,0
24,male,associate,85197.0,0,rent,13000.0,personal,5.56,4.0,655,yes,0
24,male,high_school,60097.0,0,mortgage,4000.0,venture,13.85,4.0,657,yes,0
28,female,bachelor,84603.0,6,rent,2500.0,debt_consolidation,11.93,5.0,646,yes,0
31,male,high_school,151235.0,7,rent,3482.0,medical,13.49,9.0,582,yes,0
24,male,associate,74912.0,2,mortgage,2000.0,education,13.49,3.0,571,no,0
28,male,associate,139289.0,6,mortgage,5000.0,home_improvement,8.25,7.0,557,yes,0
33,female,high_school,100009.0,11,mortgage,11000.0,debt_consolidation,9.38,11.0,665,yes,0
26,male,associate,61131.0,7,rent,13000.0,home_improvement,11.31,4.0,638,yes,0
32,male,master,108988.0,8,rent,20000.0,home_improvement,12.95,10.0,674,yes,0
34,male,bachelor,49434.0,10,mortgage,10000.0,medical,6.56,13.0,698,yes,0
29,female,associate,52629.0,8,rent,8000.0,medical,14.45,6.0,682,yes,0
29,female,high_school,48615.0,7,rent,7000.0,personal,8.66,10.0,576,yes,0
30,male,associate,162994.25,8,mortgage,4172.0,personal,6.76,6.0,599,no,0
24,male,bachelor,84912.0,3,mortgage,10018.0,medical,14.77,3.0,668,yes,0
28,female,bachelor,116319.0,3,mortgage,5000.0,venture,11.23,7.0,571,yes,0
24,female,high_school,31250.0,1,rent,4000.0,venture,9.45,3.0,552,no,0
38,male,associate,49022.0,16,rent,9157.0,education,7.49,13.0,647,yes,0
27,male,high_school,73692.0,1,mortgage,3000.0,home_improvement,12.25,5.0,586,yes,0
22,female,associate,43700.0,0,rent,4000.0,debt_consolidation,5.42,3.0,634,yes,0
25,female,high_school,58205.0,5,mortgage,20000.0,home_improvement,11.52,6.0,652,yes,0
23,male,associate,79081.0,2,rent,16000.0,medical,13.67,4.0,627,yes,0
31,female,high_school,57185.0,8,rent,14000.0,education,12.94,5.0,657,yes,0
25,male,associate,59935.0,1,rent,10868.0,education,9.48,2.0,580,yes,0
37,male,high_school,162994.25,13,mortgage,14151.0,venture,7.3,13.0,596,yes,0
25,male,high_school,60864.0,0,rent,6000.0,venture,13.2,3.0,598,no,0
29,female,associate,75482.0,4,mortgage,20000.0,medical,10.91,9.0,599,no,0
30,male,bachelor,50101.0,7,rent,5000.0,medical,12.33,10.0,641,yes,0
29,male,master,54268.0,6,mortgage,6000.0,venture,12.23,8.0,639,no,0
25,female,high_school,27018.0,4,mortgage,7813.0,education,11.28,5.0,557,yes,0
29,male,bachelor,78740.0,5,mortgage,20000.0,home_improvement,11.83,8.0,704,yes,0
25,male,associate,48695.0,5,rent,1438.0,venture,9.4,4.0,606,yes,0
29,male,associate,127720.0,0,rent,8000.0,personal,7.49,7.0,653,yes,0
30,male,bachelor,57479.0,8,mortgage,10000.0,venture,12.03,6.0,674,yes,0
25,male,bachelor,84656.0,3,mortgage,7043.0,medical,10.63,3.0,682,yes,0
28,female,high_school,162994.25,2,mortgage,12678.0,medical,11.42,6.0,634,no,0
27,female,bachelor,32847.0,4,rent,5232.0,education,8.18,4.0,652,no,0
22,female,bachelor,39626.0,0,rent,5000.0,debt_consolidation,7.68,4.0,676,no,0
23,female,high_school,29978.0,1,rent,5000.0,personal,8.31,3.0,663,yes,0
27,male,bachelor,60318.0,4,mortgage,7000.0,venture,8.72,4.0,528,yes,0
30,male,bachelor,162994.25,9,rent,20000.0,education,13.09,10.0,638,yes,0
24,male,high_school,160339.0,1,mortgage,17400.0,venture,11.71,4.0,581,yes,0
30,female,associate,162994.25,8,mortgage,2500.0,medical,13.5,9.0,652,yes,0
29,female,associate,75800.0,5,rent,6000.0,home_improvement,10.8,5.0,558,yes,0
24,male,associate,67990.0,1,mortgage,2107.0,debt_consolidation,10.8,3.0,647,yes,0
23,female,associate,90994.0,0,rent,8000.0,debt_consolidation,10.22,3.0,604,yes,0
25,female,high_school,136771.0,5,mortgage,22500.0,education,11.12,3.0,666,yes,0
36,male,high_school,91289.0,13,mortgage,8000.0,personal,5.65,12.0,617,no,0
25,female,associate,120980.0,4,mortgage,14000.0,venture,9.4,3.0,648,yes,0
22,female,high_school,95675.0,0,mortgage,10000.0,debt_consolidation,8.71,2.0,675,yes,0
29,male,master,138648.0,4,mortgage,4000.0,personal,10.17,6.0,702,yes,0
33,male,bachelor,97466.0,12,mortgage,22500.0,debt_consolidation,14.29,7.0,729,no,0
32,male,high_school,58454.0,13,rent,5000.0,debt_consolidation,9.71,9.0,691,yes,0
26,male,bachelor,49122.0,0,rent,7200.0,education,8.46,3.0,498,yes,0
28,male,high_school,95643.0,7,rent,11842.0,home_improvement,12.79,5.0,620,no,0
28,male,master,71988.0,3,mortgage,22500.0,education,11.28,8.0,659,no,0
29,female,bachelor,118074.0,6,mortgage,6500.0,home_improvement,11.95,9.0,627,yes,0
26,female,bachelor,104202.0,5,mortgage,10000.0,education,11.22,3.0,620,no,0
26,female,bachelor,162974.0,4,mortgage,10000.0,venture,17.26,5.0,589,yes,0
28,female,bachelor,61096.0,4,mortgage,4000.0,debt_consolidation,12.56,7.0,631,no,0
23,male,high_school,38687.0,1,rent,4184.0,debt_consolidation,13.47,3.0,602,yes,0
23,male,associate,32278.0,1,rent,3888.0,education,8.19,3.0,659,yes,0
30,male,master,72629.0,7,rent,6000.0,debt_consolidation,9.35,9.0,605,no,0
24,male,bachelor,93790.0,0,rent,6822.0,venture,10.75,4.0,608,yes,0
23,male,associate,35881.0,0,rent,6202.0,venture,15.18,5.0,565,no,0
24,female,associate,73809.0,3,rent,15000.0,debt_consolidation,10.86,3.0,564,yes,0
26,male,high_school,49016.0,2,rent,6000.0,medical,10.83,3.0,573,yes,0
27,male,associate,26930.0,5,rent,4787.0,medical,13.95,7.0,603,no,0
24,female,bachelor,38938.0,1,rent,1237.0,venture,9.15,2.0,632,yes,0
28,female,associate,81398.0,2,rent,12000.0,education,11.5,7.0,640,no,0
29,male,high_school,63254.0,5,rent,10636.0,debt_consolidation,9.74,4.0,520,yes,0
38,female,associate,73011.0,15,mortgage,4800.0,medical,11.88,13.0,635,yes,0
27,male,associate,162994.25,3,mortgage,14244.0,debt_consolidation,7.68,6.0,667,yes,0
24,male,high_school,91148.0,3,rent,8000.0,medical,8.11,3.0,648,no,0
28,female,associate,90949.0,6,mortgage,6000.0,venture,12.11,8.0,526,yes,0
36,female,bachelor,52999.0,14,mortgage,11013.0,debt_consolidation,10.9,12.0,720,yes,0
37,female,high_school,47855.0,9,rent,10000.0,venture,9.96,6.0,637,yes,0
25,male,master,83387.0,0,mortgage,6000.0,medical,9.29,3.0,580,yes,0
23,male,associate,120680.0,0,mortgage,8000.0,medical,7.37,4.0,573,yes,0
24,male,high_school,97273.0,0,mortgage,22500.0,debt_consolidation,16.22,3.0,662,no,0
32,female,bachelor,62610.0,7,rent,11000.0,venture,7.18,5.0,652,yes,0
22,female,high_school,35935.0,1,rent,5000.0,education,7.5,4.0,649,no,0
27,female,bachelor,77804.0,2,mortgage,7503.0,medical,9.92,5.0,610,no,0
27,male,master,162994.25,7,mortgage,5052.0,education,7.8,7.0,629,yes,0
37,male,bachelor,29696.0,16,rent,3000.0,medical,7.65,11.0,709,no,0
24,female,associate,70517.0,0,mortgage,4500.0,education,10.69,5.0,573,no,0
32,female,master,45231.0,12,mortgage,13000.0,debt_consolidation,10.12,7.0,549,yes,0
25,male,associate,44164.0,3,rent,3509.0,medical,9.18,3.0,573,no,0
24,male,high_school,145167.0,5,mortgage,14000.0,education,10.0,4.0,671,yes,0
31,male,high_school,85189.0,6,rent,12500.0,venture,8.77,8.0,589,no,0
24,female,high_school,96912.0,0,mortgage,5000.0,personal,5.72,3.0,608,yes,0
25,female,high_school,91204.0,0,rent,7000.0,home_improvement,10.43,4.0,594,yes,0
27,male,master,162994.25,3,own,15199.0,personal,14.0,8.0,597,yes,0
23,male,master,35758.0,1,own,6000.0,venture,8.45,3.0,566,yes,0
25,male,associate,32538.0,2,rent,5342.0,medical,9.57,3.0,664,yes,0
35,female,associate,114943.0,10,mortgage,10000.0,venture,9.3,9.0,647,no,0
25,male,associate,95822.0,2,rent,20331.0,personal,7.24,3.0,631,no,0
33,male,bachelor,62075.0,12,rent,1934.0,personal,9.83,12.0,624,yes,0
37,female,high_school,87550.0,16,mortgage,1600.0,debt_consolidation,13.92,13.0,688,yes,0
